,Litros Totales,Valor USD,Area,Espesor,Rendimiento Diario,Rendimiento Std,Diferencia de Rendimientos,Diferencia de Rendimientos !(abs),DENSIDAD,MOLIENDA,LENETA,SOL PESO,SOL VOLUMEN,TEMP METAL,TIEMP METAL SEG,VISCOSIDAD,Rendimiento Canning [m2/L],Linea_encoded,Id_Fecha_Pintura,Fecha,Pintura,Linea
1280,1600.0,14957.5,2226.72,4.85,17.32,24.72,24.21,-24.21,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-05-241487-AMERICAN STERLING IIIPintado 1,2023-05-24,1487-AMERICAN STERLING III,Pintado 1
1281,355.0,3212.75,7547.41,19.22,21.26,24.72,3.46,-3.46,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-05-251487-AMERICAN STERLING IIIPintado 1,2023-05-25,1487-AMERICAN STERLING III,Pintado 1
1282,1265.0,11448.25,32866.88,30.91,25.98,24.72,1.26,1.26,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-06-221487-AMERICAN STERLING IIIPintado 1,2023-06-22,1487-AMERICAN STERLING III,Pintado 1
1283,770.0,6968.5,14145.33,15.17,18.37,24.72,6.35,-6.35,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-06-141487-AMERICAN STERLING IIIPintado 1,2023-06-14,1487-AMERICAN STERLING III,Pintado 1
1284,1600.0,14957.5,41144.97,35.64,20.57,24.72,4.15,-4.15,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-06-131487-AMERICAN STERLING IIIPintado 1,2023-06-13,1487-AMERICAN STERLING III,Pintado 1
1285,270.0,2381.4,11785.55,12.99,43.65,24.72,18.93,18.93,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-07-081487-AMERICAN STERLING IIIPintado 1,2023-07-08,1487-AMERICAN STERLING III,Pintado 1
1286,710.0,6262.2,15556.16,27.02,21.91,24.72,2.81,-2.81,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-07-241487-AMERICAN STERLING IIIPintado 1,2023-07-24,1487-AMERICAN STERLING III,Pintado 1
1287,265.0,2337.3,6440.92,6.22,24.31,24.72,0.5,-0.41,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-07-141487-AMERICAN STERLING IIIPintado 1,2023-07-14,1487-AMERICAN STERLING III,Pintado 1
1288,654.0,5768.28,15014.24,13.14,22.96,24.72,1.76,-1.76,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-08-091487-AMERICAN STERLING IIIPintado 1,2023-08-09,1487-AMERICAN STERLING III,Pintado 1
1289,1600.0,14957.5,45654.93,42.8,22.83,24.72,1.89,-1.89,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-08-051487-AMERICAN STERLING IIIPintado 1,2023-08-05,1487-AMERICAN STERLING III,Pintado 1
1290,255.0,2249.1,5940.73,4.54,23.3,24.72,1.42,-1.42,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-08-301487-AMERICAN STERLING IIIPintado 1,2023-08-30,1487-AMERICAN STERLING III,Pintado 1
1291,585.0,5159.7,13296.37,12.81,22.73,24.72,1.99,-1.99,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-08-211487-AMERICAN STERLING IIIPintado 1,2023-08-21,1487-AMERICAN STERLING III,Pintado 1
1292,380.0,3351.6,9104.45,15.55,23.96,24.72,0.76,-0.76,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-09-121487-AMERICAN STERLING IIIPintado 1,2023-09-12,1487-AMERICAN STERLING III,Pintado 1
1293,1420.0,12524.4,34912.75,42.8,24.59,24.72,0.5,-0.13,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-09-131487-AMERICAN STERLING IIIPintado 1,2023-09-13,1487-AMERICAN STERLING III,Pintado 1
1294,100.0,882.0,2514.39,2.28,25.14,24.72,0.5,0.42,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-09-141487-AMERICAN STERLING IIIPintado 1,2023-09-14,1487-AMERICAN STERLING III,Pintado 1
1295,465.0,4101.3,7224.52,5.32,17.32,24.72,9.18,-9.18,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-09-081487-AMERICAN STERLING IIIPintado 1,2023-09-08,1487-AMERICAN STERLING III,Pintado 1
1296,1600.0,14957.5,54680.57,42.8,29.09,24.72,4.37,4.37,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-10-081487-AMERICAN STERLING IIIPintado 1,2023-10-08,1487-AMERICAN STERLING III,Pintado 1
1297,380.0,3351.6,7070.49,14.36,18.61,24.72,6.11,-6.11,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-10-311487-AMERICAN STERLING IIIPintado 1,2023-10-31,1487-AMERICAN STERLING III,Pintado 1
1298,1010.0,8908.2,26846.17,32.09,26.58,24.72,1.86,1.86,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-10-171487-AMERICAN STERLING IIIPintado 1,2023-10-17,1487-AMERICAN STERLING III,Pintado 1
1299,690.0,6085.8,16521.59,16.8,23.94,24.72,0.77,-0.77,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-10-301487-AMERICAN STERLING IIIPintado 1,2023-10-30,1487-AMERICAN STERLING III,Pintado 1
1300,809.0,7135.38,9871.82,9.6,17.32,24.72,12.52,-12.52,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-10-111487-AMERICAN STERLING IIIPintado 1,2023-10-11,1487-AMERICAN STERLING III,Pintado 1
1301,400.0,3528.0,8950.14,14.03,22.38,24.72,2.34,-2.34,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-10-251487-AMERICAN STERLING IIIPintado 1,2023-10-25,1487-AMERICAN STERLING III,Pintado 1
1302,800.0,7056.0,18345.1,24.48,22.93,24.72,1.79,-1.79,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-10-071487-AMERICAN STERLING IIIPintado 1,2023-10-07,1487-AMERICAN STERLING III,Pintado 1
1303,510.0,4498.2,11297.5,13.37,22.15,24.72,2.57,-2.57,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-091487-AMERICAN STERLING IIIPintado 1,2023-11-09,1487-AMERICAN STERLING III,Pintado 1
1304,201.0,1772.82,5532.35,1.34,27.52,24.72,2.81,2.81,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-251487-AMERICAN STERLING IIIPintado 1,2023-11-25,1487-AMERICAN STERLING III,Pintado 1
1305,1600.0,14957.5,52044.32,42.8,25.39,24.72,0.67,0.67,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-181487-AMERICAN STERLING IIIPintado 1,2023-11-18,1487-AMERICAN STERLING III,Pintado 1
1306,330.0,2910.6,8782.21,8.85,26.61,24.72,1.89,1.89,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-261487-AMERICAN STERLING IIIPintado 1,2023-11-26,1487-AMERICAN STERLING III,Pintado 1
1307,590.0,5203.8,14461.32,16.8,24.51,24.72,0.5,-0.21,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-281487-AMERICAN STERLING IIIPintado 1,2023-11-28,1487-AMERICAN STERLING III,Pintado 1
1308,455.0,4013.1,10268.69,11.08,22.57,24.72,2.15,-2.15,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-201487-AMERICAN STERLING IIIPintado 1,2023-11-20,1487-AMERICAN STERLING III,Pintado 1
1309,525.0,4630.5,12789.89,18.24,24.36,24.72,0.5,-0.36,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-241487-AMERICAN STERLING IIIPintado 1,2023-11-24,1487-AMERICAN STERLING III,Pintado 1
1310,930.0,8202.6,21843.62,25.12,23.49,24.72,1.23,-1.23,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-121487-AMERICAN STERLING IIIPintado 1,2023-11-12,1487-AMERICAN STERLING III,Pintado 1
1311,360.0,3175.2,9965.42,18.23,27.68,24.72,2.96,2.96,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-11-081487-AMERICAN STERLING IIIPintado 1,2023-11-08,1487-AMERICAN STERLING III,Pintado 1
1312,675.0,5953.5,15712.9,21.75,23.28,24.72,1.44,-1.44,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-081487-AMERICAN STERLING IIIPintado 1,2023-12-08,1487-AMERICAN STERLING III,Pintado 1
1313,1015.0,8952.3,25953.33,38.9,25.57,24.72,0.85,0.85,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-171487-AMERICAN STERLING IIIPintado 1,2023-12-17,1487-AMERICAN STERLING III,Pintado 1
1314,245.0,2160.9,5462.36,7.89,22.3,24.72,2.42,-2.42,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-261487-AMERICAN STERLING IIIPintado 1,2023-12-26,1487-AMERICAN STERLING III,Pintado 1
1315,960.0,8467.2,26993.35,29.56,28.12,24.72,3.4,3.4,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-031487-AMERICAN STERLING IIIPintado 1,2023-12-03,1487-AMERICAN STERLING III,Pintado 1
1316,630.0,5556.6,12164.82,14.05,19.31,24.72,5.41,-5.41,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-041487-AMERICAN STERLING IIIPintado 1,2023-12-04,1487-AMERICAN STERLING III,Pintado 1
1317,490.0,4321.8,10832.9,10.84,22.11,24.72,2.61,-2.61,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-201487-AMERICAN STERLING IIIPintado 1,2023-12-20,1487-AMERICAN STERLING III,Pintado 1
1318,290.0,2557.8,6054.0,4.63,20.88,24.72,3.84,-3.84,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-011487-AMERICAN STERLING IIIPintado 1,2023-12-01,1487-AMERICAN STERLING III,Pintado 1
1319,395.0,3483.9,4396.8,5.31,17.32,24.72,13.59,-13.59,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-141487-AMERICAN STERLING IIIPintado 1,2023-12-14,1487-AMERICAN STERLING III,Pintado 1
1320,270.0,2381.4,6262.51,7.37,23.19,24.72,1.52,-1.52,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-091487-AMERICAN STERLING IIIPintado 1,2023-12-09,1487-AMERICAN STERLING III,Pintado 1
1321,275.0,2425.5,5631.25,5.75,20.48,24.72,4.24,-4.24,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-051487-AMERICAN STERLING IIIPintado 1,2023-12-05,1487-AMERICAN STERLING III,Pintado 1
1322,375.0,3307.5,9188.94,7.74,24.5,24.72,0.5,-0.22,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-231487-AMERICAN STERLING IIIPintado 1,2023-12-23,1487-AMERICAN STERLING III,Pintado 1
1323,400.0,3528.0,15539.82,22.37,38.85,24.72,14.13,14.13,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2023-12-131487-AMERICAN STERLING IIIPintado 1,2023-12-13,1487-AMERICAN STERLING III,Pintado 1
1324,1406.0,12724.31,34349.81,27.82,24.43,24.72,0.5,-0.29,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-281487-AMERICAN STERLING IIIPintado 1,2024-01-28,1487-AMERICAN STERLING III,Pintado 1
1325,435.0,3936.75,9687.75,16.8,22.27,24.72,2.45,-2.45,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-031487-AMERICAN STERLING IIIPintado 1,2024-01-03,1487-AMERICAN STERLING III,Pintado 1
1326,770.0,6968.5,16061.15,14.19,20.86,24.72,3.86,-3.86,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-021487-AMERICAN STERLING IIIPintado 1,2024-01-02,1487-AMERICAN STERLING III,Pintado 1
1327,680.0,6154.0,15844.61,23.64,23.3,24.72,1.42,-1.42,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-271487-AMERICAN STERLING IIIPintado 1,2024-01-27,1487-AMERICAN STERLING III,Pintado 1
1328,950.0,8597.5,23010.15,21.06,24.22,24.72,0.5,-0.5,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-161487-AMERICAN STERLING IIIPintado 1,2024-01-16,1487-AMERICAN STERLING III,Pintado 1
1329,690.0,6244.49,16328.89,29.39,23.67,24.72,1.05,-1.05,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-301487-AMERICAN STERLING IIIPintado 1,2024-01-30,1487-AMERICAN STERLING III,Pintado 1
1330,547.0,4950.35,12835.73,15.93,23.47,24.72,1.25,-1.25,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-041487-AMERICAN STERLING IIIPintado 1,2024-01-04,1487-AMERICAN STERLING III,Pintado 1
1331,560.0,5068.0,13330.31,19.5,23.8,24.72,0.91,-0.91,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-231487-AMERICAN STERLING IIIPintado 1,2024-01-23,1487-AMERICAN STERLING III,Pintado 1
1332,300.0,2715.0,5299.56,8.57,17.67,24.72,7.05,-7.05,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-221487-AMERICAN STERLING IIIPintado 1,2024-01-22,1487-AMERICAN STERLING III,Pintado 1
1333,318.0,2877.9,7843.02,8.43,24.66,24.72,0.5,-0.06,1.28,6.5,,64.0,49.0,236.5,24.0,27.5,26.4,0,2024-01-051487-AMERICAN STERLING IIIPintado 1,2024-01-05,1487-AMERICAN STERLING III,Pintado 1
